duration,responseId,Q4_0_GROUP,Q4_1_GROUP,Q4_2_GROUP,Q5_0_GROUP,Q5_1_GROUP,Q5_2_GROUP,Q6_0_GROUP,Q6_1_GROUP,Q6_2_GROUP,angryorchard,bacardi,budweiser,coors,corona,crownroyal,highnoon,newbelgium,odells,smirnoff,scrumpys,titos,topochico,truly,whiteclaw,benjerry,coke,campbell,chocolove,generalmills,hershey,impossible,kellogg,kraft,larabar,nestle,pepsico,pueblochiles,tyson,burgerking,chickfila,chipotle,crackerbarrel,denverbiscuit,dominos,firehouse,fiveguys,illegalpete,jimmyjohns,kfc,mcdonalds,musiccity,panera,papajohns,popeyes,raisingcanes,sonic,starbucks,subway,sweetgreen,tacobell,wafflehouse,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q17_4_TEXT,Q18,Q18_4_TEXT,Q19_1,Q21_1,Q21_2,Q21_3,Q21_4,Q23_1,Q23_2,Q23_3,Q23_4,Q_TotalDuration,Race
487,R_1inEZhiD9uskIzU,"Budweiser,Coors Light,Corona,Odells,New Belgium","Titos,Smirnoff,Crown Royal","High Noon,Topo Chico Seltzer,Truly,White Claw","Burger King,Mcdonald's,Five Guys Burgers and Fries,Sonic Drive-In","Raising Cane's Chicken Fingers,Music City Hot Chicken,Chick-fil-A,KFC,Popeyes","Taco Bell,Chipotle,Illegal Pete's","Pepsico,Coca-Cola","Nestle,Hershey","Kellogg,General Mills",,2,1,4,3,4,4,4,4,4,2,4,4,2,3,1,3,4,2,3,5,1,2,4,3,4,4,2,2,,,,,,,4,,2,4,,,1,,,,,,1,2,,,,7,6,3,6,3,No,Asian,Bachelor’s degree,"$50,000-$74,999",80525,35-44 years old,Female,,Republican,,6,4,2,3,1,1,1,3,1,487,AsianorPAC
790,R_7qki5FY2G00RseM,"Budweiser,Coors Light,Corona","Angry Orchard,New Belgium","Smirnoff,Bacardi,Crown Royal","Mcdonald's,Subway,Burger King","Taco Bell,Chick-fil-A,Domino's","Waffle House,KFC,Panera Bread","Hershey,Coca-Cola,Kraft","Kellogg,Pepsico,Campbell","Ben & Jerry's,Tyson,General Mills",,5,5,5,5,5,,,,5,,,,,,5,5,5,,5,5,,5,5,,5,5,3,5,3,5,3,5,3,5,,3,3,,5,5,,5,5,5,,5,,5,,5,5,7,4,4,4,4,Yes,American Indian/Native American or Alaska Native,Associates or technical degree,"Less than $25,000",80204,55-64 years old,Female,,Independent,,5,4,4,4,3,5,5,1,1,790,H
2325,R_6yOCpPU6k4bhS01,"Budweiser,Coors Light,Corona","White Claw,Smirnoff,Angry Orchard","Bacardi,Crown Royal","Mcdonald's,Chick-fil-A,Chipotle,Burger King,Five Guys Burgers and Fries,Sonic Drive-In","Taco Bell,KFC,Raising Cane's Chicken Fingers,Popeyes","Firehouse Subs,Panera Bread,Jimmy John's,Subway","Larabar,Ben & Jerry's","Chocolove,Hershey,Nestle","Coca-Cola,Pepsico",1,1,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,3,1,1,7,1,7,7,7,No,Black or African American,High school diploma or GED,"$25,000-$49,999",80906,25-34 years old,Female,,Democrat,,1,1,1,1,5,5,5,1,1,2325,B
352,R_3uPaqFsA0ye4AoK,"High Noon,Budweiser,Coors Light,Titos,Angry Orchard","Corona,New Belgium,Smirnoff,Odells,Scrumpys Cider","Crown Royal,Topo Chico Seltzer,Truly,Bacardi,White Claw","Sonic Drive-In,Domino's,Five Guys Burgers and Fries,Subway,CAVA,Jimmy John's,KFC,Panera Bread,Starbucks,Burger King","Denver Biscuit Co,Chick-fil-A,Chipotle,Cracker Barrel,Firehouse Subs,Papa John's,Taco Bell,Illegal Pete's,Mcdonald's","Music City Hot Chicken,Popeyes,Raising Cane's Chicken Fingers,Waffle House,Sweetgreen","Ben & Jerry's,General Mills,Chocolove,Campbell","Hershey,Coca-Cola,Tyson,Pueblo Chiles","Impossible Burger,Kellogg,Kraft,Larabar,Nestle,Pepsico",4,2,4,5,2,3,1,5,4,3,4,1,5,2,3,5,1,4,2,5,4,2,3,3,5,2,4,1,4,4,2,3,,1,5,4,4,4,2,2,4,,4,2,4,2,4,2,4,2,2,4,7,2,6,1,4,No,Other,Associates or technical degree,"Less than $25,000",81637,25-34 years old,Female,,Independent,,3,1,1,1,1,5,5,1,1,352,NativeorOther
465,R_5HnO7yDII81Pfvq,"Budweiser,Coors Light","Topo Chico Seltzer,White Claw","Smirnoff,Titos","Denver Biscuit Co,Cracker Barrel","Popeyes,KFC","Burger King,Mcdonald's,Taco Bell,Sonic Drive-In","General Mills,Kellogg","Hershey,Nestle","Coca-Cola,Pepsico",2,,2,2,4,4,2,,,,,4,,,2,2,2,2,,2,,,4,,,,,,2,2,5,4,2,,1,4,3,2,3,1,1,,4,,,,,3,,4,1,1,7,6,6,4,5,No,Black or African American,Associates or technical degree,"$100,000-$149,999",80923,35-44 years old,Male,,Independent,,4,2,2,3,3,2,2,1,2,465,B
512,R_6WOkTm1090bS9D6,"Crown Royal,Angry Orchard,Budweiser,Smirnoff,Corona,Coors Light","White Claw,High Noon,Titos,Bacardi,Topo Chico Seltzer","Truly,Odells,New Belgium,Scrumpys Cider","Burger King,KFC,Mcdonald's,Popeyes,Domino's,Taco Bell,Five Guys Burgers and Fries,Sonic Drive-In","Chick-fil-A,Panera Bread,Firehouse Subs,Illegal Pete's,Jimmy John's,Music City Hot Chicken,Papa John's,Denver Biscuit Co,Chipotle","Sweetgreen,Waffle House,CAVA,Subway,Starbucks,Raising Cane's Chicken Fingers,Cracker Barrel","Larabar,Ben & Jerry's,Kraft,Chocolove,Kellogg","Hershey,Campbell,Pepsico,General Mills","Coca-Cola,Impossible Burger,Nestle,Tyson,Pueblo Chiles",2,2,2,2,4,4,3,4,4,5,5,4,5,4,5,5,5,2,4,4,5,3,3,5,1,4,2,2,2,2,2,5,4,4,5,4,4,5,4,4,4,2,5,4,3,3,5,5,5,2,4,5,7,7,7,7,7,No,"Black or African American,American Indian/Native American or Alaska Native",Bachelor’s degree,"$50,000-$74,999",81082,18-24 years old,Female,,Democrat,,1,1,1,2,3,5,5,1,1,512,B
413,R_6YA4s2jTjPfJfSk,"Corona,Crown Royal","White Claw,Bacardi","Budweiser,High Noon","Chipotle,Chick-fil-A,Mcdonald's,Five Guys Burgers and Fries,Raising Cane's Chicken Fingers,KFC,Taco Bell,Burger King","Domino's,Papa John's,Jimmy John's","Starbucks,Waffle House","Kellogg,Kraft","Ben & Jerry's,Hershey","Nestle,Coca-Cola",2,2,2,2,4,4,2,2,2,2,2,2,2,2,,4,3,2,2,2,5,2,4,4,2,3,2,2,2,3,4,4,2,2,5,2,4,2,3,2,2,2,4,3,2,3,3,4,3,,4,,5,5,3,3,3,No,Asian,"Some college, but no degree","$25,000-$49,999",80013,18-24 years old,Female,,Democrat,,4,1,1,1,2,3,3,3,3,413,AsianorPAC
566,R_6snnGGBJux8ZmdE,"Corona,Bacardi,White Claw","Coors Light,Crown Royal","Topo Chico Seltzer,Smirnoff","Burger King,Chick-fil-A,Starbucks,Chipotle","Taco Bell,Mcdonald's,Raising Cane's Chicken Fingers,Five Guys Burgers and Fries","Panera Bread,Domino's,Popeyes,Sonic Drive-In,Subway","Coca-Cola,General Mills,Hershey","Tyson,Nestle","Kraft,Kellogg",,5,2,4,4,,1,2,2,,1,2,2,,4,2,5,2,2,5,5,,5,5,2,5,2,4,5,5,5,5,5,2,5,2,4,2,4,5,5,,4,4,4,5,5,5,5,2,5,4,5,5,4,4,4,Yes,White or Caucasian,"Some college, but no degree","$25,000-$49,999",80819,25-34 years old,Female,,No preference,,3,1,1,1,1,1,1,1,1,566,H
474,R_35ZqUS9Dnsbkfl5,"Smirnoff,Topo Chico Seltzer,White Claw,Angry Orchard,Corona","Budweiser,Crown Royal,Bacardi,Titos","High Noon,New Belgium,Odells,Truly,Scrumpys Cider,Coors Light","Taco Bell,Burger King,Chick-fil-A","Raising Cane's Chicken Fingers,Starbucks,Chipotle,Domino's","Waffle House,Mcdonald's,Five Guys Burgers and Fries","Coca-Cola,Hershey","Impossible Burger,General Mills","Nestle,Tyson",1,1,1,1,,3,2,2,,5,2,,5,4,5,1,5,1,1,2,5,2,2,2,2,5,4,5,5,5,5,1,1,1,3,2,2,2,1,1,5,,2,1,1,5,5,5,5,1,5,5,3,4,3,5,4,Yes,Prefer not to say,Some high school or less,"Less than $25,000",80010,18-24 years old,Female,,Republican,,4,2,1,1,5,5,1,1,1,474,H
473,R_1qofErWeKk3tZSN,"Angry Orchard,Budweiser,Corona,Coors Light","Bacardi,Crown Royal,Smirnoff","High Noon,White Claw,Topo Chico Seltzer,Truly","Sonic Drive-In,Mcdonald's,Taco Bell,Starbucks,KFC,Popeyes,Chick-fil-A,Burger King","Jimmy John's,Subway,Firehouse Subs","Papa John's,Domino's","Coca-Cola,Pepsico","Tyson,Impossible Burger","Hershey,Chocolove,Ben & Jerry's,Nestle",5,,2,2,2,4,,,3,4,3,,,,,5,1,,,4,5,,,4,4,5,5,,5,,5,3,,3,3,,4,2,2,,1,,,3,,3,4,5,5,,5,,7,5,4,4,6,No,Native Hawaiian or Other Pacific Islander,Associates or technical degree,"$25,000-$49,999",80621,35-44 years old,Male,,Democrat,,4,1,1,2,2,5,5,1,1,473,AsianorPAC
825,R_5AOlyUsrKry0zKh,"Bacardi,Crown Royal,Smirnoff","Budweiser,Coors Light,Corona,High Noon","New Belgium,Odells","Burger King,Mcdonald's,Chick-fil-A","Denver Biscuit Co,Five Guys Burgers and Fries","Raising Cane's Chicken Fingers,KFC,Popeyes","General Mills,Kellogg","Pepsico,Coca-Cola","Nestle,Hershey",3,4,2,2,2,4,3,4,4,4,,4,,,,5,4,,,2,1,4,2,,,2,3,,1,4,2,,4,4,,,4,4,,,,3,2,2,,,,,,,4,2,6,7,5,5,5,No,Black or African American,"Some college, but no degree","$25,000-$49,999",80220,45-54 years old,Male,,Democrat,,3,3,2,2,3,4,4,1,1,825,B
365,R_3DomVZV0JqHJxId,"New Belgium,White Claw,Crown Royal","Topo Chico Seltzer,Scrumpys Cider,Bacardi","Corona,High Noon","Popeyes,Chick-fil-A,Burger King,Papa John's,Chipotle","Domino's,KFC,Mcdonald's","Starbucks,Subway","Coca-Cola,Pepsico","Kraft,Nestle,Hershey","Chocolove,General Mills,Impossible Burger",4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,4,5,4,,4,4,5,5,,4,4,4,5,4,4,5,5,4,4,4,4,4,4,5,5,4,5,4,6,6,7,6,6,No,Asian,Bachelor’s degree,"$100,000-$149,999",80219,35-44 years old,Female,,Republican,,5,3,3,4,3,3,3,4,3,365,AsianorPAC
804,R_1gLg9a7K2jCXfrA,"Crown Royal,Smirnoff,Corona,Titos,White Claw","Truly,Budweiser,Coors Light,Bacardi","Scrumpys Cider,Topo Chico Seltzer,Angry Orchard,New Belgium,Odells,High Noon","Burger King,Popeyes,Sonic Drive-In,Starbucks,CAVA,Taco Bell,KFC,Domino's,Subway,Mcdonald's","Sweetgreen,Five Guys Burgers and Fries,Raising Cane's Chicken Fingers,Jimmy John's,Papa John's,Panera Bread,Waffle House,Chipotle,Illegal Pete's,Denver Biscuit Co","Chick-fil-A,Music City Hot Chicken,Firehouse Subs,Cracker Barrel","Kraft,Coca-Cola,Kellogg,Tyson,Nestle,Ben & Jerry's,Campbell","Pueblo Chiles,General Mills,Hershey,Chocolove","Pepsico,Larabar,Impossible Burger",,4,4,4,4,4,1,,,5,,4,,,,5,5,5,,,,,,4,,,,,4,5,1,,1,3,,,,4,,,,,,4,4,4,,,,,,4,5,5,6,7,6,Yes,Other,"Some college, but no degree","$50,000-$74,999",80014,35-44 years old,Male,,Democrat,,2,3,2,1,2,5,5,1,1,804,H
1753,R_1pbbO8isMCYJILO,"Budweiser,New Belgium,Corona,Coors Light,Angry Orchard","Truly,Topo Chico Seltzer,White Claw,Smirnoff,Scrumpys Cider","Crown Royal,Bacardi","Firehouse Subs,Burger King,Chick-fil-A,Popeyes,Domino's,Five Guys Burgers and Fries,Taco Bell,Starbucks,KFC","Subway,Cracker Barrel,Waffle House,Sonic Drive-In,Mcdonald's","Denver Biscuit Co,Chipotle,Sweetgreen,CAVA,Raising Cane's Chicken Fingers,Illegal Pete's,Papa John's,Panera Bread","Ben & Jerry's,Chocolove,Hershey","Pepsico,Coca-Cola","Impossible Burger,Campbell,Kellogg,General Mills,Larabar,Kraft,Tyson,Nestle,Pueblo Chiles",2,2,5,4,4,5,1,1,2,4,1,1,1,4,1,5,4,2,1,4,4,1,4,4,1,5,4,1,5,5,5,2,,,5,5,4,1,4,5,4,,1,1,5,1,4,4,2,1,4,5,7,7,6,6,7,No,American Indian/Native American or Alaska Native,Associates or technical degree,"$50,000-$74,999",80922,25-34 years old,Male,,Republican,,5,5,4,5,1,5,3,1,1,1753,NativeorOther
328,R_6iUwlCCkBksSoyl,"Budweiser,New Belgium,Coors Light,Corona,Scrumpys Cider","Smirnoff,Odells,Bacardi,Titos,Crown Royal","Angry Orchard,White Claw,High Noon,Truly,Topo Chico Seltzer","CAVA,Illegal Pete's,Chipotle,Sweetgreen,Panera Bread","Five Guys Burgers and Fries,Jimmy John's,Subway,Papa John's,Waffle House,Starbucks,Cracker Barrel,Firehouse Subs,Domino's,Denver Biscuit Co","Taco Bell,Popeyes,Burger King,Chick-fil-A,KFC,Mcdonald's,Sonic Drive-In,Music City Hot Chicken,Raising Cane's Chicken Fingers","Coca-Cola,Pepsico","Ben & Jerry's,Kellogg,General Mills,Nestle,Chocolove,Larabar,Hershey","Tyson,Impossible Burger,Campbell,Kraft,Pueblo Chiles",,4,4,5,4,5,2,2,2,4,3,4,2,4,5,5,2,4,3,2,2,5,2,2,4,4,2,5,2,3,2,5,2,3,4,5,4,5,2,2,,2,3,4,4,4,5,4,2,2,4,2,5,6,6,6,5,No,Other,"Some college, but no degree","Less than $25,000",80305,18-24 years old,Female,,Democrat,,3,2,1,3,4,5,5,1,1,328,NativeorOther
359,R_7kHVUN9lHm0NCKw,"Budweiser,High Noon,Coors Light","Titos,Smirnoff,White Claw","Crown Royal,Truly,Bacardi","Five Guys Burgers and Fries,Mcdonald's,Burger King","Papa John's,Domino's","KFC,Popeyes,Sonic Drive-In","Coca-Cola,Pepsico","Ben & Jerry's,Chocolove,Nestle","Kraft,Tyson",2,2,2,1,1,5,2,2,2,4,2,1,1,1,2,5,2,5,2,4,4,2,5,5,2,2,5,2,5,5,2,3,1,1,5,4,4,1,2,5,5,,2,5,5,5,5,2,4,2,5,2,6,5,6,6,5,No,Black or African American,Bachelor’s degree,"$50,000-$74,999",80011,35-44 years old,Female,,Democrat,,6,2,2,1,5,1,1,5,4,359,B
484,R_5YMvKjKXfatMi7n,"Bacardi,New Belgium,Coors Light,Angry Orchard,Crown Royal,Budweiser","Odells,Titos,Truly,Topo Chico Seltzer,Smirnoff,Corona","White Claw,Scrumpys Cider,High Noon","CAVA,Denver Biscuit Co,Burger King,Chick-fil-A,Cracker Barrel,Papa John's,Firehouse Subs,Domino's,KFC,Chipotle,Illegal Pete's,Panera Bread,Popeyes","Sweetgreen,Music City Hot Chicken,Raising Cane's Chicken Fingers,Subway,Jimmy John's,Starbucks","Sonic Drive-In,Mcdonald's,Five Guys Burgers and Fries,Taco Bell,Waffle House","General Mills,Coca-Cola,Chocolove,Campbell,Hershey,Pueblo Chiles,Ben & Jerry's","Kellogg,Impossible Burger,Nestle,Pepsico,Tyson","Kraft,Larabar",4,2,4,2,4,4,2,4,4,4,4,2,4,4,4,2,2,2,4,4,4,4,4,4,4,4,2,5,4,1,4,4,4,5,4,4,4,4,4,2,4,,4,4,4,4,4,4,2,4,4,4,2,6,6,3,6,No,Black or African American,High school diploma or GED,"Less than $25,000",80206,18-24 years old,Male,,Republican,,6,3,4,2,4,3,2,4,3,484,B
494,R_3gpv938UeXafmmX,"Crown Royal,Angry Orchard","Odells,New Belgium","Budweiser,Coors Light","Burger King,Mcdonald's","Popeyes,KFC","Subway,Taco Bell","Coca-Cola,Pepsico","Nestle,Hershey","Kraft,Kellogg",4,4,4,4,4,5,3,3,3,3,3,4,2,3,3,3,4,3,3,3,4,2,3,3,3,4,3,3,,4,3,3,,3,3,4,3,3,4,4,4,2,3,3,4,3,3,3,4,2,3,3,4,4,5,4,4,No,Black or African American,High school diploma or GED,"$50,000-$74,999",80239,25-34 years old,Male,,Democrat,,3,3,3,3,3,2,2,2,2,494,B
613,R_1E6oU2PW29tjDK0,"Budweiser,Coors Light","Crown Royal,Bacardi","Smirnoff,Scrumpys Cider","Mcdonald's,Burger King","Subway,Jimmy John's","Papa John's,Domino's","Pepsico,Coca-Cola","Hershey,Chocolove","General Mills,Kellogg",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,5,1,,,1,5,1,1,,4,4,4,5,,,,,1,,2,2,,1,2,1,1,,4,1,1,4,1,6,5,4,5,1,No,White or Caucasian,Bachelor’s degree,"$150,000 or more",81524,65+ years old,Male,,Republican,,7,3,3,4,1,4,3,3,3,613,W
696,R_1qfgNbo7AwH2zZE,"Crown Royal,Smirnoff,Bacardi","White Claw,Topo Chico Seltzer","Budweiser,Corona,Coors Light","Papa John's,Domino's","Burger King,Mcdonald's,Sonic Drive-In","KFC,Popeyes","Pepsico,Coca-Cola","Kraft,Nestle","Chocolove,Hershey",3,3,,,,3,,3,,3,,,,,,4,4,,,,4,,4,,,4,,,,,4,5,,,,,,,,,4,,,4,4,,,,,,,,4,5,3,2,1,No,Black or African American,Bachelor’s degree,"$25,000-$49,999",80012,45-54 years old,Female,,Democrat,,3,1,2,3,4,3,4,2,1,696,B
922,R_7RmtrRosVctXfKf,"Titos,Crown Royal,High Noon,Bacardi","Odells,Budweiser,Corona,New Belgium,Coors Light","Smirnoff,Angry Orchard,Truly,Scrumpys Cider,Topo Chico Seltzer,White Claw","Illegal Pete's,Music City Hot Chicken,Cracker Barrel,Starbucks,Sweetgreen,Chipotle,Panera Bread,Waffle House,CAVA,Denver Biscuit Co","Subway,Firehouse Subs,Jimmy John's,Domino's,Papa John's","Burger King,Five Guys Burgers and Fries,Chick-fil-A,Sonic Drive-In,KFC,Mcdonald's,Raising Cane's Chicken Fingers,Popeyes,Taco Bell","Hershey,Ben & Jerry's,Chocolove","General Mills,Kellogg,Larabar,Nestle","Kraft,Campbell,Pueblo Chiles,Tyson,Impossible Burger",4,2,1,5,2,5,3,3,3,4,3,4,1,3,2,5,5,5,3,5,5,3,5,5,3,5,4,3,5,5,5,5,2,2,4,5,5,3,4,5,5,3,4,5,4,4,5,5,5,3,5,4,7,7,6,6,7,No,Other,Bachelor’s degree,"Less than $25,000",80651,35-44 years old,Female,,Independent,,4,1,1,1,1,4,5,1,1,922,NativeorOther
442,R_6dRoZWWxGqDViY8,"Titos,Smirnoff","Bacardi,Crown Royal","Odells,Budweiser","Raising Cane's Chicken Fingers,Chick-fil-A","Chipotle,Mcdonald's","Domino's,Starbucks","Hershey,Kraft","Kellogg,Nestle","Tyson,Campbell",,4,,,,4,,,4,4,,5,4,4,5,3,,,,,5,,,5,,5,,,4,,5,5,,,5,,5,,,,4,,,,,5,,5,5,,,4,6,5,6,6,6,No,Black or African American,Some high school or less,Prefer not to say,80016,18-24 years old,Female,,Independent,,6,4,3,1,2,3,2,2,2,442,B
678,R_1hu8g5wJQ5UfdR3,"Angry Orchard,Truly,Titos,White Claw,Bacardi,Topo Chico Seltzer,Scrumpys Cider,Smirnoff,Odells,New Belgium,High Noon","Coors Light,Budweiser","Corona,Crown Royal","Burger King,Waffle House,Five Guys Burgers and Fries,Mcdonald's,Sonic Drive-In","Chick-fil-A,Raising Cane's Chicken Fingers,Popeyes,KFC,Music City Hot Chicken","Papa John's,Sweetgreen,Taco Bell,Jimmy John's,Subway,Starbucks,Panera Bread,Firehouse Subs,Illegal Pete's,Denver Biscuit Co,Domino's,CAVA,Cracker Barrel,Chipotle","Nestle,Ben & Jerry's","Tyson,Campbell","Pepsico,Pueblo Chiles,Larabar,Impossible Burger,Kraft,Kellogg,Hershey,Coca-Cola,General Mills,Chocolove",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,1,1,3,1,3,5,4,2,4,3,1,4,1,1,1,4,1,2,1,1,1,1,1,1,1,4,2,5,1,2,1,7,7,7,4,7,No,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$25,000-$49,999",80634,55-64 years old,Male,,Democrat,,4,5,5,1,3,1,1,1,1,678,B
693,R_5KrPSYLV5CcITjD,"Budweiser,Corona","Titos,Smirnoff","White Claw,Topo Chico Seltzer","Chipotle,Chick-fil-A","Mcdonald's,KFC","Subway,Taco Bell","Coca-Cola,Hershey","Kraft,Kellogg","Tyson,Pueblo Chiles",,,,4,4,4,,,,,,4,,,4,,4,,,4,,,,4,,,,4,,4,4,4,,,,,,,,,4,3,,,,,,,,,,,7,5,6,6,6,No,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$75,000-$99,999",80123,65+ years old,Male,,Independent,,4,3,2,3,4,3,3,3,3,693,AsianorPAC
450,R_6IVMAzbLq4afDrL,"Corona,Bacardi","Budweiser,Odells","Crown Royal,Smirnoff","Burger King,Chipotle","Five Guys Burgers and Fries,Domino's","Taco Bell,Mcdonald's","Coca-Cola,Hershey","Nestle,Kellogg","Pepsico,Tyson",1,2,4,1,5,2,1,1,1,4,1,1,1,1,1,4,5,5,1,1,5,1,4,5,1,5,5,5,5,4,4,5,1,2,2,1,5,1,4,5,5,1,1,4,4,1,3,3,2,2,5,2,6,3,3,3,4,Yes,Other,Some high school or less,"Less than $25,000",80501,45-54 years old,Female,,Independent,,3,5,5,1,4,1,3,1,1,450,H
1697,R_5cCuh3peA1FMaBg,"Corona,Budweiser","Topo Chico Seltzer,Scrumpys Cider","Coors Light,Crown Royal","Burger King,Chick-fil-A,Mcdonald's,KFC","Papa John's,Panera Bread,Domino's","Jimmy John's,Raising Cane's Chicken Fingers,Popeyes","Ben & Jerry's,Hershey","Impossible Burger,Tyson","Campbell,Coca-Cola",2,4,5,4,5,2,2,4,1,2,3,4,3,3,4,5,5,2,4,2,5,5,4,4,1,2,4,4,5,5,5,4,2,1,5,2,2,1,5,5,5,1,4,5,5,5,4,1,5,4,4,2,3,6,5,6,2,No,Black or African American,Bachelor’s degree,"$50,000-$74,999",80211,25-34 years old,Female,,Independent,,3,2,1,2,3,4,3,2,2,1697,B
402,R_5wnx4xY20idcWB0,"Corona,Budweiser","Smirnoff,Bacardi","Angry Orchard,New Belgium","Mcdonald's,Burger King","KFC,Popeyes","Subway,Firehouse Subs","General Mills,Kellogg","Pepsico,Coca-Cola","Kraft,Campbell",4,2,5,2,5,3,4,2,2,4,2,2,2,2,2,5,5,2,2,4,4,3,4,2,2,4,5,3,4,4,5,2,2,3,4,5,4,2,4,4,2,2,2,4,4,2,4,5,4,2,4,2,3,3,5,3,6,Yes,Other,High school diploma or GED,"$50,000-$74,999",80031,45-54 years old,Male,,Democrat,,5,3,3,3,2,2,2,2,2,402,H
444,R_3gmQtDOAJjSW6B3,"Crown Royal,Smirnoff,Budweiser","Coors Light,Corona,Angry Orchard,White Claw,High Noon","Titos,Odells,Truly,Bacardi,Topo Chico Seltzer,New Belgium","Burger King,Chick-fil-A,Taco Bell,Subway,Cracker Barrel","Five Guys Burgers and Fries,Domino's,Chipotle,Sonic Drive-In,Starbucks,Denver Biscuit Co,Mcdonald's,Firehouse Subs,Papa John's,CAVA","Panera Bread,Illegal Pete's,Waffle House,Raising Cane's Chicken Fingers,Popeyes,KFC,Sweetgreen,Jimmy John's,Music City Hot Chicken","Coca-Cola,Hershey,Campbell","Tyson,Kraft,Nestle","Impossible Burger,General Mills,Larabar,Pepsico,Pueblo Chiles,Ben & Jerry's,Kellogg,Chocolove",3,1,5,1,3,4,1,1,1,4,1,2,1,1,3,3,5,5,4,2,4,1,4,5,1,4,3,1,3,5,5,1,4,1,4,1,,1,2,1,3,2,4,4,1,4,4,5,4,1,5,,5,6,5,5,5,Yes,White or Caucasian,High school diploma or GED,"$25,000-$49,999",80634,35-44 years old,Female,,No preference,,1,5,4,4,4,3,4,3,3,444,H
657,R_6Emcs9gxHyu217k,"High Noon,Odells,New Belgium,Corona,Coors Light,Angry Orchard,Budweiser,Scrumpys Cider","Titos,Smirnoff,Crown Royal,Bacardi","White Claw,Topo Chico Seltzer,Truly","Sonic Drive-In,Five Guys Burgers and Fries,Burger King,Taco Bell,Chick-fil-A,Chipotle,Raising Cane's Chicken Fingers,Popeyes,KFC,Mcdonald's","CAVA,Subway,Starbucks,Illegal Pete's,Panera Bread,Sweetgreen,Jimmy John's","Domino's,Papa John's","Hershey,Chocolove,Ben & Jerry's,Nestle","Kellogg,Kraft,General Mills,Tyson","Coca-Cola,Pepsico",3,,3,,,,,5,5,,5,,,,,5,3,,,,,5,,,,,3,5,2,,,,1,,,,,5,4,,,,4,,,,,4,,5,,,7,7,7,7,7,No,"White or Caucasian,Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",80651,25-34 years old,Female,,Democrat,,2,1,1,1,5,5,5,1,1,657,W
554,R_1vY9zH5fkAiqwvU,"Smirnoff,White Claw","Topo Chico Seltzer,Truly","Angry Orchard,Titos,Bacardi","Burger King,Chick-fil-A","Raising Cane's Chicken Fingers,Mcdonald's,Chipotle","Subway,Sonic Drive-In","Pueblo Chiles,Ben & Jerry's","Kellogg,Pepsico","Nestle,Hershey",3,4,4,2,4,4,4,3,,3,4,3,,,,4,3,4,4,4,4,2,4,4,3,4,4,5,3,5,4,5,3,3,3,3,4,2,4,3,4,3,3,3,3,4,3,3,4,3,2,4,6,6,7,6,6,Yes,Other,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",80924,45-54 years old,Female,,Republican,,7,4,5,4,3,4,4,1,1,554,H
449,R_7xmVr9Z38vlmIr7,"High Noon,Crown Royal,Budweiser,Coors Light,Corona","Angry Orchard,White Claw,Truly,Scrumpys Cider,Topo Chico Seltzer","Bacardi,Smirnoff,Titos,New Belgium,Odells","Burger King,Chick-fil-A,Mcdonald's,Taco Bell,Jimmy John's,Sonic Drive-In,Subway,KFC,Starbucks","Chipotle,Raising Cane's Chicken Fingers,Domino's,Papa John's,Illegal Pete's,Popeyes,Firehouse Subs,Five Guys Burgers and Fries,Sweetgreen","Panera Bread,CAVA,Denver Biscuit Co,Waffle House,Cracker Barrel,Music City Hot Chicken","Ben & Jerry's,Coca-Cola,Hershey,Pepsico","Campbell,Kraft,Tyson,Nestle,Kellogg,General Mills","Chocolove,Impossible Burger,Pueblo Chiles,Larabar",4,1,1,1,1,2,1,1,1,1,4,1,1,2,1,5,5,4,1,4,5,1,5,5,1,4,3,1,4,4,5,1,2,1,4,5,2,2,5,1,1,1,4,3,5,1,2,1,5,2,4,5,7,6,7,6,6,Yes,"White or Caucasian,Other",High school diploma or GED,"Less than $25,000",80003,25-34 years old,Female,,Independent,,4,1,1,1,1,5,5,1,1,449,H
